Track Name,spotify_id,Artist,Streams,Danceability,Valence,Energy
No Promises (feat. Demi Lovato),1louJpMmzEicAn7lzDalPW,Cheat Codes,784830,0.741,0.595,0.667
Mask Off,3rOSwuTsUlJp0Pu0MkN8r8,Future,763166,0.833,0.281,0.434
Wild Thoughts (feat. Rihanna & Bryson Tiller),1OAh8uOEOvTDqkKFsKksCi,DJ Khaled,759211,0.671,0.632,0.672
rockstar,7wGoVu4Dady5GV0Sv4UIsx,Post Malone,753411,0.577,0.119,0.522
"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",3DXncPQOG4VBw3QHh3S817,DJ Khaled,752626,0.609,0.811,0.668
Unforgettable,3B54sVLJ402zGa6Xm4YGNe,French Montana,750078,0.726,0.733,0.769
Issues,1sXUWdKx03aP9Gmzft58rt,Julia Michaels,743034,0.683,0.426,0.427
Chained To The Rhythm,6520aj0B4FSKGVuKNsOCOi,Katy Perry,742219,0.448,0.462,0.801
I Like Me Better,1wjzFQodRWrPcQ0AnYnvQ9,Lauv,713508,0.752,0.419,0.505
Lonely Together (feat. Rita Ora),2OALaHcDdKkjYEpAr0Qzab,Avicii,712662,0.655,0.272,0.666
