Track Name,spotify_id,Artist,Streams,Danceability,Valence,Energy
Strip That Down,6EpRaXYhGOB3fj4V2uDkMJ,Liam Payne,1801902.0,0.869,0.527,0.485
Unforgettable,3B54sVLJ402zGa6Xm4YGNe,French Montana,1796403.0,0.726,0.733,0.769
Silence,7vGuf3Y35N4wmASOKLUVVU,Marshmello,1779857.0,0.52,0.286,0.761
Your Song,4c2W3VKsOFoIg2SFaO6DY5,Rita Ora,1762939.0,0.855,0.962,0.624
Mama,0NiXXAI876aGImAd6rTj8w,Jonas Blue,1735786.0,0.739,0.547,0.792
2U (feat. Justin Bieber),3A7qX2QjDlPnazUsRk5y0M,David Guetta,1722464.0,0.548,0.557,0.65
Dusk Till Dawn - Radio Edit,1j4kHkkpqZRBwE0A4CN4Yv,ZAYN,1644426.0,0.258,0.0967,0.437
Weak,3E2Zh20GDCR9B1EYjfXWyv,AJR,1616132.0,0.673,0.678,0.637
Ohne mein Team,05Mp2UJulSttxQ4E6hQPH3,Bonez MC,1614937.0,0.766,0.635,0.8
"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",3DXncPQOG4VBw3QHh3S817,DJ Khaled,1606678.0,0.609,0.811,0.668
Hot2Touch,1sBhJGPUKrdRycgKxve70v,Felix Jaehn,1570569.0,0.755,0.813,0.719
SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox),7nKBxz47S9SD79N086fuhn,Enrique Iglesias,1527719.0,0.684,0.647,0.823
Alone,0JiVRyTJcJnmlwCZ854K4p,Alan Walker,1493929.0,0.676,0.157,0.929
Feel It Still,6QgjcU0zLnzq5OrUoSZ3OK,Portugal. The Man,1484540.0,0.801,0.754,0.795
Rockabye (feat. Sean Paul & Anne-Marie),5knuzwU65gJK7IF5yJsuaW,Clean Bandit,1468779.0,0.72,0.742,0.763
All Time Low,1CnPYaKxTVb4LWOtiGOm0m,Jon Bellion,1444460.0,0.617,0.505,0.567
Primo,7y5chiQbuvviOYUfUmOPqo,RAF Camora,1423184.0,0.748,0.487,0.754
HUMBLE.,7KXjTSCq5nL1LoYtL7XAwS,Kendrick Lamar,1412587.0,0.908,0.421,0.621
Wild Thoughts (feat. Rihanna & Bryson Tiller),1OAh8uOEOvTDqkKFsKksCi,DJ Khaled,1399287.0,0.671,0.632,0.672
There for You,6jA8HL9i4QGzsj6fjoxp8Y,Martin Garrix,1399089.0,0.611,0.13,0.644
