Track Name,spotify_id,Artist,Streams,Danceability,Valence,Energy
rockstar (feat. 21 Savage),0e7ipj03S05BNilyu5bRzt,Post Malone,17180574.0,0.585,0.129,0.52
Nonstop,0TlLq3lA83rQOYtrqBqSct,Drake,16918370.0,0.912,0.423,0.412
Eastside (with Halsey & Khalid),0d2iYfpKoM0QCKvcLCkBao,benny blanco,16886084.0,0.56,0.319,0.68
Lucid Dreams,0s3nnoMeVWz3989MkNQiRf,Juice WRLD,16860265.0,0.511,0.218,0.566
Jocelyn Flores,7m9OqQk4RVRkw9JJdeAw96,XXXTENTACION,16565829.0,0.872,0.437,0.391
"thank u, next",2rPE9A1vEgShuZxxzR2tZH,Ariana Grande,15349710.0,0.724,0.435,0.647
Body,43V1z6QToNNWNldV4FEG6r,Loud Luxury,15123349.0,0.752,0.582,0.764
XO Tour Llif3,7GX5flRQZVHRAGd6B4TmDO,Lil Uzi Vert,14463481.0,0.732,0.401,0.75
All The Stars (with SZA),3GCdLUSnKSMJhs4Tj6CV3s,Kendrick Lamar,14329876.0,0.698,0.552,0.633
Nevermind,63SevszngYpZOwf63o61K4,Dennis Lloyd,14115551.0,0.6,0.0793,0.688
Perfect,0tgVpDi06FyKpA1z0VMD4v,Ed Sheeran,13760102.0,0.599,0.168,0.448
HUMBLE.,7KXjTSCq5nL1LoYtL7XAwS,Kendrick Lamar,13750173.0,0.908,0.421,0.621
Shape of You,7qiZfU4dY1lWllzX7mPBI3,Ed Sheeran,13704837.0,0.825,0.931,0.652
I Love It (& Lil Pump),4S8d14HvHb70ImctNgVzQQ,Kanye West,13617476.0,0.901,0.329,0.522
IDGAF,76cy1WJvNGJTj78UqeA5zr,Dua Lipa,13519221.0,0.836,0.51,0.544
Praise The Lord (Da Shine) (feat. Skepta),7ycWLEP1GsNjVvcjawXz3z,A$AP Rocky,13355793.0,0.854,0.294,0.569
Call Out My Name,1gm616Plq4ScqNi7TVkZ5N,The Weeknd,13351692.0,0.489,0.172,0.598
ZEZE (feat. Travis Scott & Offset),7l3E7lcozEodtVsSTCkcaA,Kodak Black,13090991.0,0.861,0.474,0.637
Solo (feat. Demi Lovato),6kPJZM97LwdG9QIsT7khp6,Clean Bandit,13052081.0,0.737,0.565,0.636
Unforgettable,3B54sVLJ402zGa6Xm4YGNe,French Montana,13038931.0,0.726,0.733,0.769
Lucky You (feat. Joyner Lucas),60SdxE8apGAxMiRrpbmLY0,Eminem,13012677.0,0.876,0.575,0.786
Body (feat. brando),7K7MUBCnzgBAvMVW2RTWNs,Loud Luxury,12987382.0,0.752,0.582,0.764
OTW,6Hgh47WXVKtXN5zGOu0hjI,Khalid,12840120.0,0.652,0.28,0.678
changes,7AFASza1mXqntmGtbxXprO,XXXTENTACION,12653989.0,0.669,0.52,0.308
Silence,7vGuf3Y35N4wmASOKLUVVU,Marshmello,12517832.0,0.52,0.286,0.761
Congratulations,3a1lNhkSLSkpJE4MSHpDu9,Post Malone,12462396.0,0.63,0.492,0.804
