Track Name,spotify_id,Artist,Streams,Danceability,Valence,Energy
Stargazing,0Zbbxnx4SGGHoIow4PpISP,Kygo,895828.0,0.677,0.419,0.497
Youngblood,2iUXsYOEPhVqEBwsqP70rE,5 Seconds of Summer,895782.0,0.596,0.152,0.854
no tears left to cry,5SxkdsY1ufZzoq9iXceLw9,Ariana Grande,885973.0,0.703,0.366,0.696
The Middle,2ARqIya5NAuvFVHSN3bL0m,Zedd,880230.0,0.748,0.431,0.652
Flames,33IOhptvC2Qoy2UhjiHXLV,David Guetta,877066.0,0.609,0.362,0.726
River (feat. Ed Sheeran),5UEnHoDYpsxlfzWLZIc7LD,Eminem,876413.0,0.757,0.693,0.748
Born To Be Yours,0kHyKhJMukHEPfeh8s7rdM,Kygo,873405.0,0.688,0.451,0.688
Be Alright,3EPXxR3ImUwfayaurPi3cm,Dean Lewis,865301.0,0.553,0.443,0.586
In My Feelings,2G7V7zsVDxg1yRsu7Ew9RJ,Drake,858563.0,0.835,0.35,0.626
Meant to Be (feat. Florida Georgia Line),7iDa6hUg2VgEL1o1HjmfBn,Bebe Rexha,844971.0,0.643,0.579,0.783
Silence,7vGuf3Y35N4wmASOKLUVVU,Marshmello,836326.0,0.52,0.286,0.761
Moonlight,0JP9xo3adEtGSdUEISiszL,XXXTENTACION,833416.0,0.921,0.711,0.537
Spotlight,6VrCmhRBFnuGKmtNfk4jDs,Marshmello,828685.0,0.546,0.615,0.822
The Middle,09IStsImFySgyp0pIQdqAc,Zedd,820194.0,0.753,0.437,0.657
changes,7AFASza1mXqntmGtbxXprO,XXXTENTACION,814878.0,0.669,0.52,0.308
Promises (with Sam Smith),5N5k9nd479b1xpDZ4usjrg,Calvin Harris,813845.0,0.781,0.486,0.768
Symphony (feat. Zara Larsson),1x5sYLZiu9r5E43kMlt9f8,Clean Bandit,805180.0,0.707,0.457,0.629
Love Lies (with Normani),45Egmo7icyopuzJN0oMEdk,Khalid,802751.0,0.708,0.338,0.648
Dusk Till Dawn - Radio Edit,1j4kHkkpqZRBwE0A4CN4Yv,ZAYN,800876.0,0.258,0.0967,0.437
