Track Name,spotify_id,Artist,Streams,Danceability,Valence,Energy
I Don't Care (with Justin Bieber),3HVWdVOQ0ZA45FuZGSfvns,Ed Sheeran,7955176.0,0.798,0.842,0.675
Diamond Heart,0nrWZWkJM62ftQJSI8fDc0,Alan Walker,7923453.0,0.478,0.287,0.633
Old Town Road (feat. Billy Ray Cyrus) - Remix,6u7jPi22kF8CTQ3rb9DHE7,Lil Nas X,7901988.0,0.878,0.639,0.619
Trenger en mann,3ILRzR8SwJajRjrcySym2F,Staysman & Lazz,7881253.0,0.501,0.45,0.901
Wow.,6MWtB6iiXyIwun0YzU6DFP,Post Malone,7857379.0,0.833,0.385,0.539
SAS PLUS / SAS PUSSY,1atrCmFrGEN5QvjoEWFRHo,Karpe,7855138.0,0.401,0.314,0.591
Jeg Vil Ikke Leve,3hQZsgkDDPTi3M1vTyif6G,TIX,7793617.0,0.464,0.58,0.729
Without Me,5p7ujcrUXASCNwRaWNHR1C,Halsey,7629115.0,0.752,0.533,0.488
How Do You Sleep?,6b2RcmUt1g9N9mQ3CbjX2Y,Sam Smith,7570335.0,0.477,0.345,0.682
Vi Kanke Være Venner,0S0n02HdUboPxJSpDtOqS5,Unge Ferrari,7533099.0,0.646,0.259,0.538
Play,4jp4Z02kzzg8gK0NmDGgml,K-391,7497017.0,0.52,0.168,0.798
Balkong,6sWtJNUxC5SYEKQ0zFGeNT,Unge Ferrari,7470318.0,0.419,0.157,0.55
STFU,4MY1amv4MW0wyH5vqB89vk,Julie Bergan,7433291.0,0.681,0.532,0.721
7 rings,6ocbgoVGwYJhOv1GgI9NsF,Ariana Grande,7407374.0,0.778,0.327,0.317
On My Way,4n7jnSxVLd8QioibtTDBDq,Alan Walker,7379105.0,0.509,0.297,0.689
skittles,4xdOjt8F7VlOuu3kpDHEWN,Karpe,7247833.0,0.719,0.596,0.716
The First One,0eQJy4VAW7AkhKIHzXx3jG,Astrid S,7238106.0,0.538,0.183,0.541
Sing It With Me,60DwQiwwglVkTkTwDTTEId,JP Cooper,6883337.0,0.54,0.399,0.793
when the party's over,43zdsphuZLzwA9k4DJhU0I,Billie Eilish,6817406.0,0.367,0.198,0.111
Lost Control,0lG6QM1jjbbX5UUn3DPmrZ,Alan Walker,6704547.0,0.736,0.323,0.555
Power,7yuWNNEypticZS0yPAMPt9,Ruben,6681593.0,0.504,0.321,0.763
Señorita,0TK2YIli7K1leLovkQiNik,Shawn Mendes,6653543.0,0.759,0.75,0.54
"Fire On Fire - From ""Watership Down""",5rFj8OzffT0iggSjcBaeND,Sam Smith,6576167.0,0.584,0.341,0.407
Do It,0pvt5LnzUhcwpc8c2RDL1w,Broiler,6507807.0,0.705,0.125,0.826
Memories,2b8fOow8UzyDFAE27YhOZM,Maroon 5,6063861.0,0.764,0.575,0.32
Love Someone,3id2EVGKc3eFAMn9nFnB0r,Lukas Graham,6061433.0,0.538,0.265,0.409
I Don't Care (with Justin Bieber),0hVXuCcriWRGvwMV1r5Yn9,Ed Sheeran,6042424.0,0.798,0.843,0.676
Happy Now,14sOS5L36385FJ3OL8hew4,Kygo,6031381.0,0.693,0.492,0.575
